date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-02-19,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.44,14.112
2019-02-19,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.88,12.474
2019-02-19,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-02-19,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.49,14.1645
2019-02-19,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.88,15.624
2019-02-19,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.3,15.015
2019-02-19,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.19,15.9495
2019-02-19,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.82,14.511
2019-02-19,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-19,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-19,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-19,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-19,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-19,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-19,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-19,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-19,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-19,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-19,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.06,10.563
2019-02-19,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-19,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.32,23.436
2019-02-19,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.92,27.216
2019-02-19,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.16,27.468
2019-02-19,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.65,29.0325
2019-02-19,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-02-19,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.64,27.972
2019-02-19,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.82,16.611
2019-02-19,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.16,14.868
2019-02-19,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.88,12.474
2019-02-19,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.66,11.193
2019-02-19,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.71,12.2955
2019-02-19,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.51,11.0355
2019-02-19,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.66,11.193
2019-02-19,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.86,10.353
2019-02-19,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-19,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.34,10.857
2019-02-20,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-20,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-20,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-20,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-02-20,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-02-20,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.39,7.7595
2019-02-20,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.78,8.169
2019-02-20,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-02-20,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-02-20,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,7.2,7.56
2019-02-20,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-20,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.92,11.466
2019-02-20,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.77,13.4085
2019-02-20,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-20,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-02-20,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.2,13.86
2019-02-20,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.76,12.348
2019-02-20,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.47,12.0435
2019-02-20,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.55,13.1775
2019-02-20,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.54,11.067
2019-02-20,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-20,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-20,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.49,11.0145
2019-02-20,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.49,11.0145
2019-02-20,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.98,10.479
2019-02-20,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.98,10.479
2019-02-20,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-20,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.98,10.479
2019-02-20,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.27,10.7835
2019-02-20,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.49,11.0145
2019-02-20,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.03,10.5315
2019-02-20,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.44,10.962
2019-02-20,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.34,23.457
2019-02-20,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,23.28,24.444
2019-02-20,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,24.72,25.956
2019-02-20,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.24,28.602
2019-02-20,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.92,30.366
2019-02-20,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.86,29.253
2019-02-20,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.12,15.876
2019-02-20,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-20,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-20,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.49,11.0145
2019-02-20,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-20,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.3,10.815
2019-02-20,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-20,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.72,10.206
2019-02-20,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.25,10.7625
2019-02-20,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-21,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.3,10.815
2019-02-21,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-21,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-21,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.38,11.949
2019-02-21,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.01,13.6605
2019-02-21,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.16,11.718
2019-02-21,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.97,11.5185
2019-02-21,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.9,12.495
2019-02-21,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-21,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.29,12.9045
2019-02-21,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-21,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12,12.6
2019-02-21,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-21,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-21,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.25,10.7625
2019-02-21,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.22,10.731
2019-02-21,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-21,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-21,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-02-21,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-21,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-21,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-21,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-21,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.32,23.436
2019-02-21,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.2,26.46
2019-02-21,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.4,27.72
2019-02-21,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.84,29.232
2019-02-21,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,30,31.5
2019-02-21,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,29.28,30.744
2019-02-21,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.38,16.149
2019-02-21,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-21,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.17,12.7785
2019-02-21,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.42,10.941
2019-02-21,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-21,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-21,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.89,10.3845
2019-02-21,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.72,10.206
2019-02-21,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.37,10.8885
2019-02-21,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-22,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-22,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.33,11.8965
2019-02-22,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.45,12.0225
2019-02-22,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.11,11.6655
2019-02-22,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.18,10.689
2019-02-22,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-22,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-02-22,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.79,10.2795
2019-02-22,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.34,9.807
2019-02-22,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.34,9.807
2019-02-22,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-22,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-22,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-22,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-22,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-22,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.92,14.616
2019-02-22,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.09,14.7945
2019-02-22,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.33,15.0465
2019-02-22,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.74,16.527
2019-02-22,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.54,15.267
2019-02-22,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.1,12.705
2019-02-22,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-22,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-22,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-22,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-22,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-22,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-22,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-22,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-22,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-22,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.96,10.458
2019-02-22,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-22,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.1,23.205
2019-02-22,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.2,26.46
2019-02-22,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,26.3,27.615
2019-02-22,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.65,29.0325
2019-02-22,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.56,29.988
2019-02-22,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.36,28.728
2019-02-22,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,15.43,16.2015
2019-02-22,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,13.8,14.49
2019-02-22,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-22,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-22,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-22,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-22,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.2,10.71
2019-02-22,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.72,10.206
2019-02-22,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-22,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-23,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-23,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-23,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-23,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-23,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-23,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9,9.45
2019-02-23,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.4,8.82
2019-02-23,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.16,8.568
2019-02-23,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.04,8.442
2019-02-23,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.52,8.946
2019-02-23,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.03,10.5315
2019-02-23,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-02-23,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-23,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.44,10.962
2019-02-23,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.9,11.445
2019-02-23,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.14,11.697
2019-02-23,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-23,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.04,11.592
2019-02-23,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-23,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-23,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-23,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-23,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.8,11.34
2019-02-23,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-23,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-23,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,21.84,22.932
2019-02-23,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.32,23.436
2019-02-23,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,22.8,23.94
2019-02-23,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,25.92,27.216
2019-02-23,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,28.92,30.366
2019-02-23,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,27.84,29.232
2019-02-23,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.4,15.12
2019-02-23,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.67,13.3035
2019-02-23,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.96,13.608
2019-02-23,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-23,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-23,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.44,10.962
2019-02-23,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-23,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-23,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-23,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.32,10.836
2019-02-24,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.52,12.096
2019-02-24,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,14.02,14.721
2019-02-24,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.48,13.104
2019-02-24,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-24,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.28,11.844
2019-02-24,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.39,10.9095
2019-02-24,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.56,11.088
2019-02-24,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.86,10.353
2019-02-24,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.5,9.975
2019-02-24,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-24,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-02-24,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-24,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.26,9.723
2019-02-24,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.36,9.828
2019-02-24,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.6,10.08
2019-02-24,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.5,9.975
2019-02-24,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.08,10.584
2019-02-24,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.68,11.214
2019-02-24,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.35,11.9175
2019-02-24,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,11.59,12.1695
2019-02-24,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,12.24,12.852
2019-02-24,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,10.75,11.2875
2019-02-24,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.84,10.332
2019-02-24,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.12,9.576
2019-02-24,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.67,10.1535
2019-02-24,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,9.65,10.1325
2019-02-24,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-02-24,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
2019-02-24,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,_P,North Scotland,8.88,9.324
